transaction_id,user_id,product_id,purchase_date,quantity,amount,discount_amount,payment_method,order_status
T01021,U01856,P0137,2024-02-09 09:51:17,1,880.0,220.0,UPI,Success
T01022,U03576,P0135,2024-04-08 23:32:31,1,1600.0,400.0,Wallet,Success
T01023,U04847,P0148,2024-10-18 14:20:16,1,4700.0,0.0,UPI,Success
T01024,U07133,P0154,2024-04-25 19:43:41,1,2280.0,120.0,Card,Success
T01025,U01410,P0087,2024-04-26 16:05:54,1,170.0,30.0,Card,Success
T01026,U04279,P0011,2024-09-20 16:59:48,1,3710.0,1590.0,Card,Success
T01027,U02299,P0106,2024-03-20 22:57:52,1,2000.0,0.0,UPI,Success
T01028,U03692,P0023,2024-12-23 11:19:20,2,11000.0,0.0,UPI,Failed
T01029,U00978,P0009,2024-10-08 13:37:00,1,6700.0,0.0,UPI,Failed
T01030,U09813,P0182,2024-09-01 10:43:25,2,3450.0,1150.0,Card,Success
T01031,U06811,P0083,2024-07-02 08:49:57,2,1600.0,0.0,UPI,Success
T01032,U07120,P0186,2024-09-11 11:24:17,1,2790.0,310.0,UPI,Success
T01033,U09953,P0101,2024-07-13 18:53:31,1,1710.0,190.0,Wallet,Success
T01034,U08062,P0128,2024-04-28 22:01:49,1,600.0,0.0,Card,Success
T01035,U00075,P0088,2024-12-14 11:12:07,1,855.0,45.0,Card,Failed
T01036,U03338,P0171,2023-03-18 15:41:32,1,3800.0,200.0,NetBanking,Success
T01037,U07096,P0094,2024-10-17 12:58:14,1,255.0,45.0,UPI,Success
T01038,U08791,P0052,2024-12-11 08:57:53,1,190.0,10.0,Card,Success
T01039,U09602,P0011,2024-05-02 12:59:27,2,10600.0,0.0,UPI,Success
T01040,U04063,P0038,2023-12-03 14:50:43,1,2430.0,270.0,Wallet,Success
T01041,U01929,P0142,2024-04-06 20:51:16,2,6400.0,0.0,Wallet,Success
T01042,U06640,P0136,2024-10-11 17:29:54,1,600.0,0.0,Wallet,Success
T01043,U01588,P0088,2024-11-02 18:16:34,2,1800.0,0.0,UPI,Success
T01044,U05349,P0110,2024-06-03 10:40:36,1,1040.0,260.0,UPI,Success
T01045,U03211,P0168,2024-04-06 00:04:58,3,1275.0,225.0,UPI,Success
T01046,U03485,P0005,2024-05-20 21:54:13,1,1190.0,210.0,Card,Success
T01047,U08947,P0119,2024-12-25 10:25:56,2,3570.0,630.0,Card,Success
T01048,U06203,P0090,2024-04-15 14:45:42,1,255.0,45.0,Card,Success
T01049,U09714,P0159,2024-01-17 20:45:14,2,5920.0,1480.0,Card,Success
T01050,U04974,P0170,2024-08-10 10:00:42,1,4410.0,490.0,Card,Success
T01051,U06219,P0030,2024-05-28 16:18:59,1,4500.0,500.0,Card,Success
T01052,U03822,P0072,2024-03-21 17:41:37,1,810.0,90.0,Wallet,Failed
T01053,U01137,P0198,2024-02-08 09:48:39,1,1500.0,0.0,Card,Success
T01054,U07861,P0031,2024-12-18 15:37:45,1,3700.0,0.0,UPI,Success
T01055,U08439,P0125,2024-07-05 22:30:21,2,1440.0,160.0,UPI,Success
T01056,U08492,P0159,2024-10-20 19:20:37,1,3515.0,185.0,UPI,Success
T01057,U01667,P0135,2023-03-15 08:36:34,1,1400.0,600.0,NetBanking,Success
T01058,U00432,P0024,2024-11-03 00:16:16,1,7425.0,2475.0,UPI,Success
T01059,U09982,P0049,2024-07-31 20:48:18,1,9000.0,0.0,NetBanking,Failed
T01060,U07003,P0149,2024-07-13 23:33:39,1,3675.0,1225.0,UPI,Success
T01061,U07620,P0164,2024-01-10 15:57:36,1,900.0,0.0,Card,Success
T01062,U08719,P0078,2024-12-15 13:54:27,1,300.0,0.0,Card,Success
T01063,U03118,P0145,2023-08-19 08:05:36,1,855.0,45.0,Card,Success
T01064,U07476,P0039,2024-12-13 16:30:29,1,1520.0,80.0,Card,Success
T01065,U07876,P0116,2024-04-05 06:56:27,2,3200.0,0.0,Card,Success
T01066,U07475,P0178,2024-05-04 10:47:24,1,3325.0,175.0,UPI,Success
T01067,U01100,P0044,2024-12-16 15:26:57,1,2040.0,360.0,Card,Success
T01068,U00429,P0180,2024-03-21 15:13:05,1,3420.0,380.0,UPI,Refunded
T01069,U04367,P0050,2024-05-12 15:24:12,1,7400.0,0.0,UPI,Success
T01070,U06492,P0035,2024-12-07 17:17:29,1,7290.0,810.0,Card,Success
T01071,U03652,P0140,2024-07-24 21:06:24,1,1805.0,95.0,NetBanking,Success
T01072,U08341,P0125,2024-06-18 11:51:49,1,680.0,120.0,UPI,Success
T01073,U01613,P0003,2023-10-20 15:31:30,1,2300.0,0.0,UPI,Success
T01074,U05031,P0123,2024-07-04 13:52:28,1,1900.0,100.0,UPI,Success
T01075,U02958,P0064,2022-06-15 19:25:32,1,425.0,75.0,Wallet,Success
T01076,U01242,P0118,2023-04-11 23:07:49,1,1900.0,100.0,Card,Success
T01077,U02395,P0090,2024-11-21 08:15:09,1,300.0,0.0,Wallet,Success
T01078,U07476,P0029,2024-03-17 06:15:51,2,3230.0,170.0,UPI,Success
T01079,U07003,P0075,2024-07-16 16:20:21,2,700.0,300.0,UPI,Success
T01080,U00432,P0063,2024-10-07 19:06:14,2,600.0,0.0,Card,Success
T01081,U04327,P0062,2024-09-25 22:03:34,1,675.0,225.0,Card,Success
T01082,U04057,P0052,2024-10-19 15:34:48,2,380.0,20.0,Card,Success
T01083,U04190,P0136,2024-08-15 00:24:36,1,600.0,0.0,Card,Success
T01084,U00197,P0064,2024-11-11 08:54:13,1,450.0,50.0,Card,Success
T01085,U09631,P0173,2023-10-04 14:44:06,1,3230.0,170.0,Card,Success
T01086,U01393,P0074,2024-01-17 07:42:17,1,630.0,70.0,Card,Success
T01087,U01008,P0026,2024-05-15 11:51:39,1,3895.0,205.0,UPI,Success
T01088,U00270,P0056,2024-03-01 13:48:04,2,600.0,0.0,Card,Success
T01089,U02738,P0111,2024-03-13 08:21:31,1,1100.0,0.0,UPI,Failed
T01090,U07238,P0144,2024-02-07 14:09:26,1,4230.0,470.0,UPI,Success
T01091,U08639,P0142,2024-03-18 00:03:02,2,6080.0,320.0,NetBanking,Success
T01092,U05128,P0024,2024-02-27 16:13:51,1,8910.0,990.0,NetBanking,Success
T01093,U01857,P0045,2024-08-15 12:25:01,2,8800.0,0.0,UPI,Success
T01094,U02206,P0152,2024-07-13 10:40:16,1,1520.0,80.0,UPI,Refunded
T01095,U03246,P0177,2024-08-10 12:03:54,1,3800.0,200.0,Card,Success
T01096,U01205,P0015,2024-07-21 06:41:34,1,5440.0,1360.0,UPI,Success
T01097,U07226,P0076,2024-02-14 07:52:40,1,760.0,40.0,Wallet,Success
T01098,U08211,P0115,2024-09-09 09:24:15,1,800.0,0.0,NetBanking,Success
T01099,U01505,P0122,2024-12-07 21:37:25,1,900.0,100.0,Card,Success
T01100,U07349,P0194,2024-03-21 07:58:05,1,400.0,0.0,Card,Failed
T01101,U00362,P0005,2023-11-18 06:59:10,1,1330.0,70.0,UPI,Success
T01102,U04981,P0015,2024-01-12 06:44:56,1,6800.0,0.0,UPI,Success
T01103,U05836,P0130,2023-09-13 07:19:03,1,1700.0,0.0,Wallet,Success
T01104,U02569,P0168,2024-01-17 06:29:17,2,1000.0,0.0,Card,Success
T01105,U05087,P0044,2024-01-20 14:43:59,1,2400.0,0.0,Card,Success
T01106,U03686,P0197,2024-03-15 09:55:54,1,4930.0,870.0,NetBanking,Success
T01107,U04457,P0033,2024-12-30 15:42:25,1,6000.0,0.0,UPI,Success
T01108,U05037,P0001,2024-12-16 13:20:16,1,9100.0,0.0,Wallet,Success
T01109,U02938,P0158,2024-11-26 08:06:31,2,2700.0,300.0,NetBanking,Success
T01110,U00181,P0089,2024-12-11 13:28:38,1,320.0,80.0,UPI,Success
T01111,U02938,P0158,2024-11-26 08:20:31,1,1500.0,0.0,Card,Success
T01112,U04967,P0086,2024-07-24 07:23:05,1,450.0,50.0,UPI,Success
T01113,U08719,P0090,2024-12-19 12:15:11,1,255.0,45.0,UPI,Success
T01114,U01280,P0119,2024-01-20 11:45:36,1,1680.0,420.0,UPI,Success
T01115,U07773,P0144,2023-02-02 06:57:50,1,4230.0,470.0,NetBanking,Success
T01116,U09991,P0123,2024-02-18 19:55:26,1,1800.0,200.0,Card,Success
T01117,U01549,P0013,2024-08-23 23:21:53,1,1760.0,440.0,Card,Success
T01118,U03526,P0143,2024-12-17 14:11:06,1,3900.0,0.0,Card,Success
T01119,U02227,P0146,2024-03-24 23:52:21,1,3960.0,440.0,UPI,Failed
T01120,U07218,P0023,2023-12-12 20:36:11,2,8800.0,2200.0,Card,Success
T01121,U00837,P0034,2023-09-08 23:41:51,2,6450.0,2150.0,UPI,Success
T01122,U02873,P0036,2023-05-22 18:33:57,1,8400.0,0.0,Wallet,Success
T01123,U00706,P0104,2024-08-06 18:46:47,1,1400.0,600.0,Card,Success
T01124,U08799,P0015,2024-09-13 07:27:01,1,5440.0,1360.0,Card,Refunded
T01125,U02694,P0164,2024-01-24 07:57:32,1,720.0,180.0,Wallet,Success
T01126,U01857,P0045,2024-08-15 12:16:01,1,3960.0,440.0,UPI,Success
T01127,U02855,P0151,2024-11-23 19:12:42,1,2320.0,580.0,UPI,Success
T01128,U07100,P0186,2024-06-19 22:50:00,1,2635.0,465.0,Card,Success
T01129,U08681,P0046,2024-08-11 18:43:43,1,3760.0,940.0,UPI,Success
T01130,U00101,P0097,2024-12-04 10:10:56,1,360.0,40.0,UPI,Success
T01131,U01664,P0195,2024-06-12 14:44:11,1,7650.0,850.0,NetBanking,Success
T01132,U04088,P0127,2024-12-07 07:08:16,1,900.0,100.0,NetBanking,Failed
T01133,U02089,P0107,2024-12-15 17:27:50,1,540.0,60.0,Wallet,Success
T01134,U00413,P0190,2024-07-26 17:36:01,1,3075.0,1025.0,Wallet,Success
T01135,U05210,P0096,2024-08-06 23:16:29,1,700.0,0.0,UPI,Success
T01136,U00068,P0189,2024-10-23 07:29:51,1,3990.0,210.0,Card,Success
T01137,U01297,P0088,2024-01-09 12:30:36,1,765.0,135.0,UPI,Failed
T01138,U03563,P0051,2024-10-21 21:11:00,1,595.0,105.0,UPI,Success
T01139,U01481,P0024,2024-02-27 23:19:19,1,9900.0,0.0,NetBanking,Success
T01140,U01358,P0113,2024-12-05 16:55:17,2,1760.0,440.0,UPI,Success
T01141,U06476,P0126,2024-05-15 12:48:13,1,1300.0,0.0,Card,Success
T01142,U04128,P0112,2024-06-23 07:39:42,1,400.0,0.0,UPI,Success
T01143,U09173,P0103,2024-09-04 15:26:42,1,1190.0,210.0,Wallet,Success
T01144,U03338,P0049,2023-03-09 10:03:16,1,8100.0,900.0,UPI,Refunded
T01145,U02976,P0155,2024-07-07 18:53:35,1,4200.0,0.0,UPI,Success
T01146,U05577,P0126,2024-08-26 15:57:15,1,1235.0,65.0,UPI,Success
T01147,U03801,P0046,2024-07-04 11:56:50,3,14100.0,0.0,Card,Success
T01148,U02515,P0063,2024-01-02 17:06:34,1,285.0,15.0,Card,Success
T01149,U00740,P0068,2024-01-16 22:55:39,1,855.0,45.0,Card,Success
T01150,U06021,P0110,2024-04-25 17:01:45,2,2340.0,260.0,UPI,Success
T01151,U08841,P0035,2024-11-23 17:44:01,1,8100.0,0.0,UPI,Success
T01152,U08682,P0131,2024-05-14 17:36:08,2,1900.0,100.0,Card,Success
T01153,U09001,P0154,2024-10-14 21:34:48,1,2400.0,0.0,UPI,Success
T01154,U00934,P0008,2024-05-15 20:49:52,1,8910.0,990.0,UPI,Success
T01155,U04619,P0100,2024-12-13 12:36:13,1,285.0,15.0,Wallet,Success
T01156,U07470,P0160,2023-11-22 20:52:02,2,5200.0,0.0,NetBanking,Success
T01157,U01457,P0120,2024-07-23 22:36:52,1,700.0,0.0,Card,Failed
T01158,U08006,P0144,2024-05-13 14:23:32,2,7990.0,1410.0,UPI,Success
T01159,U07468,P0175,2024-10-14 21:15:12,1,3300.0,0.0,UPI,Success
T01160,U01556,P0073,2024-12-18 22:33:47,2,480.0,120.0,NetBanking,Failed
T01161,U03468,P0080,2024-08-20 16:11:54,2,950.0,50.0,UPI,Failed
T01162,U04892,P0105,2024-03-19 15:10:16,1,2300.0,0.0,UPI,Success
T01163,U08074,P0087,2024-11-20 15:33:18,1,180.0,20.0,UPI,Success
T01164,U03059,P0062,2023-09-05 14:56:58,1,720.0,180.0,Card,Success
T01165,U05423,P0165,2024-09-05 19:43:11,2,7200.0,1800.0,Wallet,Success
T01166,U07741,P0006,2023-12-05 14:42:37,1,3705.0,195.0,Card,Success
T01167,U07542,P0087,2024-04-07 16:06:35,1,160.0,40.0,UPI,Success
T01168,U02036,P0130,2024-11-09 13:32:37,2,2720.0,680.0,Card,Success
T01169,U00747,P0030,2024-05-27 08:29:28,2,10000.0,0.0,Wallet,Success
T01170,U05400,P0032,2024-07-27 15:05:19,1,4000.0,1000.0,UPI,Success
T01171,U04664,P0012,2023-08-10 11:38:36,1,4505.0,795.0,UPI,Success
T01172,U01116,P0163,2024-12-16 11:43:29,1,2000.0,0.0,UPI,Success
T01173,U06386,P0188,2024-03-27 15:58:27,1,2635.0,465.0,Card,Success
T01174,U06458,P0096,2023-12-11 07:51:57,1,560.0,140.0,Card,Success
T01175,U06974,P0033,2024-12-18 14:00:16,1,4500.0,1500.0,UPI,Success
T01176,U08041,P0104,2024-10-04 15:53:41,1,1900.0,100.0,UPI,Success
T01177,U03069,P0080,2024-05-21 07:07:14,1,500.0,0.0,Card,Success
T01178,U00225,P0009,2023-08-27 19:26:18,1,6365.0,335.0,UPI,Success
T01179,U08317,P0106,2024-12-06 15:57:04,1,2000.0,0.0,Wallet,Success
T01180,U01682,P0105,2024-03-21 18:58:04,1,1955.0,345.0,UPI,Success
T01181,U02401,P0080,2024-04-14 13:47:53,1,500.0,0.0,Card,Success
T01182,U04087,P0075,2024-11-18 07:37:24,1,500.0,0.0,NetBanking,Success
T01183,U06371,P0113,2024-12-28 13:52:46,1,990.0,110.0,UPI,Success
T01184,U02378,P0085,2024-10-16 18:22:11,1,900.0,0.0,Card,Success
T01185,U01297,P0088,2024-01-09 12:27:36,1,765.0,135.0,Card,Success
T01186,U04705,P0101,2024-07-10 13:24:06,2,3040.0,760.0,UPI,Success
T01187,U00944,P0053,2024-03-27 15:40:18,2,400.0,0.0,Card,Success
T01188,U02220,P0048,2024-07-16 17:49:00,2,5440.0,960.0,Card,Failed
T01189,U02750,P0035,2024-11-20 18:12:15,1,7695.0,405.0,NetBanking,Success
T01190,U08655,P0025,2024-06-18 09:10:37,1,8700.0,0.0,Card,Success
T01191,U06558,P0004,2024-09-20 09:31:46,1,6320.0,1580.0,Card,Success
T01192,U04350,P0076,2024-04-26 22:00:48,1,600.0,200.0,Card,Success
T01193,U00982,P0173,2023-03-12 20:43:41,1,3230.0,170.0,UPI,Success
T01194,U05423,P0165,2024-09-05 20:24:11,1,4050.0,450.0,Card,Success
T01195,U02865,P0112,2024-08-03 19:37:51,1,280.0,120.0,Wallet,Success
T01196,U09540,P0100,2024-09-22 12:38:34,1,285.0,15.0,UPI,Success
T01197,U06495,P0057,2024-08-11 08:26:53,1,280.0,120.0,Card,Success
T01198,U07927,P0093,2024-12-21 17:25:53,1,475.0,25.0,Card,Success
T01199,U06241,P0133,2024-11-16 14:30:54,1,375.0,125.0,Card,Success
T01200,U08590,P0055,2024-12-30 19:01:47,1,225.0,75.0,Card,Success
T01201,U07476,P0169,2024-03-13 07:38:19,1,1615.0,285.0,Card,Success
T01202,U03970,P0154,2023-11-01 08:06:39,3,7200.0,0.0,UPI,Success
T01203,U05273,P0057,2024-05-15 07:29:10,1,380.0,20.0,Card,Success
T01204,U06165,P0095,2024-12-19 13:09:03,2,1120.0,280.0,Card,Refunded
T01205,U07449,P0076,2024-12-22 11:04:47,1,680.0,120.0,Card,Failed
T01206,U00747,P0003,2024-04-09 23:55:09,2,4140.0,460.0,Card,Success
T01207,U04602,P0081,2024-11-23 23:13:25,1,675.0,225.0,Card,Success
T01208,U06943,P0013,2024-12-25 20:46:47,1,2090.0,110.0,Card,Success
T01209,U02787,P0159,2023-01-07 10:31:13,1,3515.0,185.0,Card,Success
T01210,U09176,P0133,2023-03-05 23:21:49,1,375.0,125.0,Wallet,Success
T01211,U06729,P0178,2024-11-21 10:21:39,1,2800.0,700.0,Card,Success
T01212,U01991,P0193,2024-12-20 15:25:36,2,10600.0,0.0,Card,Success
T01213,U04239,P0021,2024-03-31 16:52:18,1,1650.0,550.0,UPI,Success
T01214,U07637,P0051,2024-05-08 07:40:54,1,630.0,70.0,Card,Success
T01215,U03292,P0019,2024-11-03 13:23:45,1,1350.0,450.0,UPI,Success
T01216,U04713,P0127,2024-12-13 19:35:06,1,900.0,100.0,Card,Success
T01217,U04098,P0121,2023-12-16 16:44:46,1,400.0,0.0,Card,Success
T01218,U03091,P0117,2024-10-21 19:55:06,2,900.0,100.0,Card,Success
T01219,U01058,P0148,2024-10-17 17:37:39,1,4700.0,0.0,Card,Success
T01220,U00226,P0176,2024-08-04 15:50:46,2,5180.0,2220.0,UPI,Success
T01221,U07409,P0034,2024-09-13 06:48:37,1,4085.0,215.0,Card,Success
T01222,U07468,P0175,2024-10-14 21:57:12,1,2640.0,660.0,Card,Success
T01223,U01623,P0195,2024-05-29 16:09:38,1,6375.0,2125.0,UPI,Success
T01224,U08424,P0078,2024-09-01 23:34:41,1,300.0,0.0,Card,Success
T01225,U07608,P0030,2024-03-04 00:42:09,1,4250.0,750.0,UPI,Success
T01226,U01954,P0072,2024-10-15 13:15:05,1,900.0,0.0,Card,Success
T01227,U08028,P0013,2023-12-20 06:51:01,1,1760.0,440.0,UPI,Success
T01228,U07822,P0040,2024-10-20 15:47:26,2,6000.0,0.0,UPI,Success
T01229,U05555,P0084,2024-07-30 15:20:39,1,810.0,90.0,Card,Success
T01230,U00851,P0121,2024-05-18 15:54:26,1,360.0,40.0,UPI,Success
T01231,U06707,P0112,2024-11-14 10:00:12,1,340.0,60.0,UPI,Success
T01232,U06127,P0097,2024-02-25 11:14:50,1,380.0,20.0,UPI,Success
T01233,U03500,P0135,2024-08-19 15:43:29,1,1600.0,400.0,Wallet,Success
T01234,U09037,P0200,2023-09-03 17:38:16,2,6080.0,1520.0,UPI,Refunded
T01235,U06096,P0164,2024-12-20 18:06:07,1,810.0,90.0,Card,Success
T01236,U06611,P0128,2024-07-11 14:40:14,1,600.0,0.0,Card,Success
T01237,U08283,P0033,2024-08-21 13:25:37,1,5100.0,900.0,Card,Success
T01238,U07938,P0189,2024-11-05 17:01:03,1,3570.0,630.0,Wallet,Success
T01239,U08555,P0163,2024-07-12 13:15:33,1,2000.0,0.0,UPI,Success
T01240,U03338,P0078,2024-10-11 18:15:54,1,300.0,0.0,Card,Success
T01241,U06895,P0039,2024-10-08 21:51:20,1,1520.0,80.0,UPI,Success
T01242,U00847,P0047,2024-08-19 14:04:05,1,950.0,50.0,UPI,Success
T01243,U02948,P0125,2024-11-02 16:26:15,1,800.0,0.0,UPI,Success
T01244,U03271,P0045,2024-02-01 14:44:19,1,4180.0,220.0,NetBanking,Success
T01245,U00651,P0091,2023-04-12 23:04:57,1,300.0,0.0,NetBanking,Success
T01246,U05906,P0180,2023-03-29 18:53:46,1,3610.0,190.0,Card,Success
T01247,U02487,P0001,2023-01-21 08:50:31,1,7735.0,1365.0,Card,Success
T01248,U01524,P0038,2024-11-13 12:14:17,1,2025.0,675.0,Card,Success
T01249,U06386,P0015,2023-08-21 12:47:48,2,13600.0,0.0,Card,Success
T01250,U01127,P0006,2024-04-13 08:46:04,1,3315.0,585.0,Card,Success
T01251,U06470,P0158,2024-11-16 11:23:01,1,1350.0,150.0,NetBanking,Success
T01252,U09574,P0054,2024-10-12 10:36:12,1,420.0,180.0,UPI,Success
T01253,U09114,P0009,2023-10-27 18:02:49,1,6700.0,0.0,Card,Success
T01254,U06410,P0183,2024-06-23 17:43:44,1,2500.0,0.0,Card,Success
T01255,U00308,P0029,2024-08-26 17:35:29,1,1615.0,85.0,NetBanking,Success
T01256,U05130,P0019,2024-09-29 13:18:05,3,5130.0,270.0,Card,Success
T01257,U08140,P0089,2024-11-18 09:48:56,1,360.0,40.0,UPI,Failed
T01258,U02983,P0047,2023-05-17 22:06:26,1,850.0,150.0,Card,Success
T01259,U06634,P0157,2024-04-04 10:16:13,1,1440.0,360.0,NetBanking,Success
T01260,U02697,P0091,2024-08-13 21:12:39,2,600.0,0.0,UPI,Refunded
T01261,U04304,P0075,2024-05-24 06:39:27,2,900.0,100.0,Card,Success
T01262,U03211,P0101,2023-12-25 13:16:03,1,1330.0,570.0,UPI,Success
T01263,U04431,P0098,2023-02-18 17:58:13,1,810.0,90.0,Card,Success
T01264,U03679,P0176,2024-07-12 10:04:02,1,3700.0,0.0,Card,Success
T01265,U00525,P0104,2024-06-16 14:08:20,1,1800.0,200.0,UPI,Success
T01266,U00909,P0177,2024-06-25 00:39:06,1,3200.0,800.0,Card,Failed
T01267,U09936,P0147,2023-10-15 10:03:00,2,2160.0,240.0,Card,Success
T01268,U00562,P0181,2023-10-19 18:37:05,1,2090.0,110.0,Wallet,Success
T01269,U08201,P0176,2024-03-18 22:31:27,1,3700.0,0.0,Card,Failed
T01270,U08037,P0021,2024-09-20 23:39:58,1,2200.0,0.0,UPI,Success
T01271,U02422,P0085,2024-06-18 18:12:47,1,810.0,90.0,UPI,Success
T01272,U04367,P0050,2024-05-12 15:33:12,2,13320.0,1480.0,Wallet,Failed
T01273,U04427,P0088,2023-07-23 08:43:16,1,900.0,0.0,Wallet,Success
T01274,U05310,P0014,2024-05-16 13:03:18,1,7830.0,870.0,Card,Success
T01275,U00466,P0114,2023-12-17 09:03:48,1,700.0,0.0,UPI,Success
T01276,U08856,P0142,2024-02-28 22:11:52,1,3200.0,0.0,UPI,Success
T01277,U08083,P0083,2024-07-03 23:36:32,1,640.0,160.0,Card,Success
T01278,U08899,P0001,2024-08-07 11:13:13,2,18200.0,0.0,Card,Failed
T01279,U02986,P0074,2024-05-15 22:22:13,1,665.0,35.0,NetBanking,Success
T01280,U03522,P0017,2024-08-05 14:37:18,2,16200.0,1800.0,UPI,Success
T01281,U00977,P0087,2024-07-08 21:51:20,1,160.0,40.0,NetBanking,Success
T01282,U01152,P0061,2024-05-24 16:53:11,1,560.0,140.0,Card,Success
T01283,U05866,P0006,2024-08-17 19:35:41,1,3900.0,0.0,Wallet,Success
T01284,U08819,P0011,2024-03-13 07:59:16,1,5300.0,0.0,Wallet,Success
T01285,U09462,P0193,2024-12-12 15:28:14,2,8480.0,2120.0,UPI,Success
T01286,U05917,P0160,2024-11-27 22:50:34,1,2340.0,260.0,Wallet,Failed
T01287,U04300,P0121,2023-08-27 10:53:26,1,400.0,0.0,UPI,Success
T01288,U02921,P0090,2023-10-01 08:27:32,1,300.0,0.0,UPI,Success
T01289,U09610,P0066,2024-12-16 21:31:52,2,540.0,60.0,Card,Success
T01290,U09195,P0188,2023-06-22 15:21:48,1,2635.0,465.0,Card,Success
T01291,U04190,P0024,2024-08-25 13:43:57,2,17820.0,1980.0,UPI,Success
T01292,U09643,P0190,2023-08-17 08:49:39,1,3895.0,205.0,UPI,Refunded
T01293,U04971,P0013,2024-10-20 06:52:56,1,2090.0,110.0,UPI,Success
T01294,U03827,P0103,2023-11-01 16:20:22,2,2660.0,140.0,UPI,Success
T01295,U04940,P0016,2024-12-13 22:38:42,1,4930.0,870.0,Card,Success
T01296,U03659,P0181,2024-06-12 22:50:56,1,1650.0,550.0,UPI,Success
T01297,U01786,P0057,2024-06-23 17:00:42,1,380.0,20.0,Card,Success
T01298,U09084,P0077,2024-02-07 08:36:41,3,1350.0,150.0,Card,Success
T01299,U06683,P0019,2024-04-02 14:57:37,2,3600.0,0.0,UPI,Success
T01300,U03008,P0039,2024-04-19 14:05:51,1,1600.0,0.0,Card,Success
T01301,U00879,P0179,2024-02-23 11:18:48,1,1600.0,400.0,Card,Success
T01302,U07472,P0026,2024-12-01 14:17:45,1,3690.0,410.0,Wallet,Success
T01303,U07491,P0055,2023-07-06 18:04:06,2,540.0,60.0,UPI,Success
T01304,U05546,P0096,2024-06-22 13:59:54,1,560.0,140.0,Card,Success
T01305,U02224,P0031,2024-06-04 07:01:11,1,3145.0,555.0,UPI,Success
T01306,U03309,P0158,2024-04-05 13:57:27,2,3000.0,0.0,UPI,Success
T01307,U02218,P0044,2024-07-20 07:07:44,1,2280.0,120.0,Wallet,Success
T01308,U04417,P0089,2024-05-08 08:48:55,3,960.0,240.0,UPI,Success
T01309,U07677,P0083,2024-05-30 17:03:04,1,800.0,0.0,Card,Success
T01310,U09787,P0043,2023-09-28 12:21:19,1,7600.0,400.0,Card,Success
T01311,U02976,P0132,2023-10-17 19:18:07,1,720.0,180.0,UPI,Success
T01312,U02206,P0160,2024-06-29 22:21:04,1,2340.0,260.0,NetBanking,Success
T01313,U02910,P0129,2024-09-16 06:45:16,2,3600.0,0.0,UPI,Success
T01314,U00977,P0087,2024-07-08 21:41:20,1,170.0,30.0,UPI,Success
T01315,U09612,P0015,2024-03-05 09:25:05,1,6800.0,0.0,Card,Success
T01316,U00274,P0084,2024-12-13 19:28:50,1,675.0,225.0,Wallet,Success
T01317,U02860,P0179,2024-11-24 18:26:29,2,3800.0,200.0,Card,Success
T01318,U05331,P0181,2024-03-03 08:09:25,2,4400.0,0.0,UPI,Failed
T01319,U08500,P0033,2024-04-28 06:56:53,2,10800.0,1200.0,UPI,Success
T01320,U05231,P0002,2024-07-07 11:41:36,2,6750.0,2250.0,NetBanking,Success
T01321,U09418,P0007,2024-11-04 00:02:37,1,8100.0,0.0,Card,Success
T01322,U03846,P0062,2024-06-25 22:58:39,1,810.0,90.0,Card,Success
T01323,U06321,P0188,2024-11-03 17:34:35,2,5890.0,310.0,UPI,Success
T01324,U07996,P0057,2023-12-12 22:19:44,3,840.0,360.0,UPI,Success
T01325,U08101,P0007,2024-12-11 16:45:23,2,14580.0,1620.0,Card,Refunded
T01326,U01372,P0154,2024-02-09 15:54:08,1,1920.0,480.0,Card,Success
T01327,U07936,P0135,2022-08-21 19:13:22,1,1900.0,100.0,UPI,Success
T01328,U07682,P0057,2024-08-02 08:50:58,1,400.0,0.0,Card,Success
T01329,U02321,P0198,2024-07-01 08:34:58,1,1350.0,150.0,Wallet,Success
T01330,U01801,P0159,2023-09-21 12:57:06,2,7030.0,370.0,NetBanking,Success
T01331,U08928,P0062,2024-10-14 09:51:16,1,900.0,0.0,NetBanking,Success
T01332,U03652,P0140,2024-07-24 21:17:24,2,3420.0,380.0,UPI,Success
T01333,U08125,P0166,2024-02-25 16:24:18,1,4410.0,490.0,Card,Success
T01334,U02770,P0179,2024-12-28 08:56:02,1,1900.0,100.0,Wallet,Success
T01335,U02616,P0013,2024-08-27 10:38:52,1,2200.0,0.0,Card,Failed
T01336,U08447,P0084,2024-11-17 16:23:25,1,810.0,90.0,Card,Success
T01337,U05819,P0053,2024-02-29 08:16:27,1,160.0,40.0,Card,Success
T01338,U07908,P0008,2024-10-01 21:24:56,1,9900.0,0.0,Card,Success
T01339,U00529,P0064,2023-01-17 16:54:53,1,450.0,50.0,NetBanking,Success
T01340,U08941,P0100,2023-02-19 23:21:36,1,240.0,60.0,UPI,Success
T01341,U09436,P0150,2023-02-09 22:15:14,1,1530.0,170.0,Card,Success
T01342,U00274,P0191,2024-12-17 11:41:58,1,1500.0,0.0,UPI,Success
T01343,U08981,P0115,2024-04-11 22:52:33,1,760.0,40.0,NetBanking,Success
T01344,U04417,P0089,2024-05-08 08:54:55,1,400.0,0.0,Card,Success
T01345,U05923,P0095,2024-01-26 08:22:55,1,630.0,70.0,UPI,Refunded
T01346,U05377,P0178,2024-12-26 11:29:51,1,3150.0,350.0,Card,Success
