user_id,signup_date,country,city,age_group,gender,device_type,acquisition_source
U03422,2023-09-18,India,Chennai,45-60,Male,Mobile,Paid Ads
U03423,2023-05-19,India,Mumbai,45-60,Female,Mobile,Paid Ads
U03424,2024-02-13,India,Kolkata,25-34,Male,Desktop,Organic
U03425,2023-03-12,India,Delhi,25-34,Male,Desktop,Organic
U03426,2023-08-21,UK,Birmingham,18-24,Male,Desktop,Referral
U03427,2022-04-20,India,Ahmedabad,18-24,Female,Mobile,Paid Ads
U03428,2024-02-20,USA,Los Angeles,25-34,Male,Desktop,Organic
U03429,2024-02-08,USA,New York,25-34,Female,Mobile,Organic
U03430,2024-06-24,USA,New York,18-24,Male,Desktop,Organic
U03431,2024-08-11,India,Hyderabad,25-34,Female,Mobile,Paid Ads
U03432,2023-07-07,USA,Los Angeles,35-44,Male,Mobile,Social
U03433,2024-04-01,India,Pune,45-60,Male,Mobile,Social
U03434,2023-02-10,USA,New York,25-34,Other,Desktop,Paid Ads
U03435,2022-09-15,USA,Houston,35-44,Male,Desktop,Social
U03436,2024-04-04,India,Delhi,25-34,Male,Mobile,Social
U03437,2024-09-01,India,Pune,25-34,Female,Mobile,Paid Ads
U03438,2022-05-11,India,Kolkata,35-44,Female,Mobile,Paid Ads
U03439,2023-12-05,India,Ahmedabad,35-44,Other,Mobile,Organic
U03440,2023-12-19,India,Ahmedabad,25-34,Female,Tablet,Organic
U03441,2023-11-19,Germany,Stuttgart,25-34,Female,Mobile,Organic
U03442,2024-11-04,India,Pune,45-60,Male,Desktop,Social
U03443,2024-07-02,USA,New York,35-44,Female,Desktop,Paid Ads
U03444,2024-12-07,UK,Sheffield,35-44,Female,Mobile,Organic
U03445,2024-05-28,USA,Phoenix,35-44,Male,Desktop,Organic
U03446,2023-02-13,Australia,Perth,18-24,Female,Mobile,Paid Ads
U03447,2024-06-20,Canada,Vancouver,25-34,Male,Desktop,Social
U03448,2024-07-21,Canada,Montreal,45-60,Male,Mobile,Social
U03449,2024-11-12,Germany,Cologne,25-34,Male,Mobile,Social
U03450,2024-06-02,India,Chennai,25-34,Male,Desktop,Social
U03451,2024-03-22,USA,Los Angeles,35-44,Female,Mobile,Paid Ads
U03452,2023-10-09,Australia,Perth,25-34,Male,Desktop,Social
U03453,2024-08-16,USA,New York,25-34,Male,Mobile,Paid Ads
U03454,2023-03-08,Germany,Hamburg,18-24,Male,Mobile,Organic
U03455,2022-05-24,India,Ahmedabad,25-34,Male,Desktop,Paid Ads
U03456,2023-09-18,USA,Houston,35-44,Male,Mobile,Organic
U03457,2023-11-04,Germany,Hamburg,25-34,Female,Mobile,Paid Ads
U03458,2024-05-24,India,Hyderabad,25-34,Male,Mobile,Social
U03459,2024-07-11,UK,Bristol,25-34,Male,Mobile,Social
U03460,2024-11-17,India,Pune,25-34,Female,Mobile,Organic
U03461,2024-07-08,UK,Leeds,25-34,Female,Mobile,Organic
U03462,2024-05-19,Australia,Sydney,25-34,Male,Desktop,Paid Ads
U03463,2022-02-08,India,Bangalore,35-44,Female,Mobile,Organic
U03464,2022-05-06,India,Delhi,35-44,Other,Desktop,Social
U03465,2024-07-23,India,Delhi,25-34,Male,Desktop,Organic
U03466,2024-07-02,Australia,Gold Coast,18-24,Female,Mobile,Social
U03467,2024-04-15,UK,Birmingham,18-24,Male,Desktop,Paid Ads
U03468,2023-01-01,India,Kolkata,25-34,Male,Mobile,Organic
U03469,2022-06-06,India,Hyderabad,18-24,Male,Mobile,Social
U03470,2024-03-28,Canada,Ottawa,18-24,Female,Mobile,Paid Ads
U03471,2023-11-19,Canada,Toronto,25-34,Female,Desktop,Organic
U03472,2022-05-04,India,Kolkata,45-60,Male,Desktop,Social
U03473,2024-04-13,India,Kolkata,35-44,Male,Tablet,Paid Ads
U03474,2022-02-15,Canada,Ottawa,45-60,Male,Mobile,Organic
U03475,2024-12-09,USA,Philadelphia,18-24,Male,Mobile,Social
U03476,2023-07-03,Germany,Dusseldorf,18-24,Female,Desktop,Organic
U03477,2023-05-02,USA,Houston,18-24,Female,Mobile,Referral
U03478,2023-07-16,UK,Leeds,45-60,Male,Desktop,Paid Ads
U03479,2024-09-18,USA,Los Angeles,25-34,Male,Mobile,Social
U03480,2023-04-18,Australia,Perth,25-34,Female,Mobile,Paid Ads
U03481,2024-05-06,India,Pune,25-34,Female,Mobile,Organic
U03482,2023-09-18,India,Delhi,35-44,Male,Tablet,Social
U03483,2024-10-11,India,Kolkata,25-34,Male,Mobile,Organic
U03484,2023-11-07,Canada,Quebec City,25-34,Male,Mobile,Social
U03485,2024-04-23,USA,Philadelphia,45-60,Other,Mobile,Organic
U03486,2024-05-23,India,Mumbai,25-34,Male,Mobile,Organic
U03487,2024-05-14,USA,Phoenix,25-34,Male,Mobile,Paid Ads
U03488,2023-08-18,India,Bangalore,25-34,Male,Mobile,Social
U03489,2022-04-07,India,Delhi,35-44,Male,Desktop,Paid Ads
U03490,2022-04-10,India,Ahmedabad,25-34,Female,Desktop,Organic
U03491,2024-07-08,USA,Los Angeles,18-24,Male,Tablet,Social
U03492,2024-11-24,UK,Manchester,35-44,Male,Mobile,Paid Ads
U03493,2024-05-14,Canada,Vancouver,25-34,Male,Desktop,Paid Ads
U03494,2023-06-18,Australia,Canberra,45-60,Male,Mobile,Paid Ads
U03495,2023-06-05,USA,Los Angeles,35-44,Male,Mobile,Paid Ads
U03496,2022-12-14,UK,Manchester,25-34,Female,Mobile,Paid Ads
U03497,2024-06-22,India,Mumbai,18-24,Male,Tablet,Organic
U03498,2024-10-25,India,Kolkata,35-44,Male,Tablet,Social
U03499,2024-05-22,India,Delhi,35-44,Female,Desktop,Social
U03500,2023-05-26,USA,Philadelphia,35-44,Female,Mobile,Social
U03501,2024-09-22,India,Kolkata,25-34,Male,Desktop,Organic
U03502,2024-08-10,India,Hyderabad,45-60,Male,Mobile,Social
U03503,2023-04-26,USA,San Antonio,25-34,Female,Mobile,Organic
U03504,2024-07-15,India,Bangalore,18-24,Male,Mobile,Social
U03505,2024-08-06,USA,San Antonio,45-60,Female,Desktop,Organic
U03506,2024-12-09,USA,Phoenix,35-44,Female,Desktop,Organic
U03507,2024-09-10,India,Pune,25-34,Female,Desktop,Referral
U03508,2023-05-23,India,Chennai,45-60,Male,Mobile,Organic
U03509,2023-03-17,India,Delhi,18-24,Male,Mobile,Social
U03510,2024-04-01,India,Delhi,18-24,Other,Desktop,Organic
U03511,2022-10-14,USA,Houston,35-44,Female,Desktop,Social
U03512,2024-06-04,Canada,Ottawa,18-24,Male,Mobile,Organic
U03513,2024-10-28,India,Kolkata,45-60,Male,Desktop,Paid Ads
U03514,2024-11-02,India,Chennai,35-44,Female,Mobile,Organic
U03515,2024-05-03,Canada,Quebec City,25-34,Other,Mobile,Social
U03516,2023-09-28,India,Pune,45-60,Female,Mobile,Paid Ads
U03517,2023-11-07,India,Ahmedabad,18-24,Male,Mobile,Organic
U03518,2022-11-23,USA,San Antonio,25-34,Male,Mobile,Paid Ads
U03519,2024-03-14,USA,New York,45-60,Male,Desktop,Paid Ads
U03520,2023-02-12,USA,San Antonio,45-60,Female,Mobile,Social
U03521,2023-06-19,UK,Sheffield,25-34,Male,Tablet,Paid Ads
U03522,2024-07-18,India,Kolkata,18-24,Female,Mobile,Paid Ads
U03523,2024-05-15,USA,New York,18-24,Male,Desktop,Paid Ads
U03524,2023-01-01,India,Kolkata,25-34,Male,Tablet,Social
U03525,2023-03-25,UK,Manchester,25-34,Female,Mobile,Paid Ads
U03526,2024-03-26,Australia,Melbourne,18-24,Female,Mobile,Social
U03527,2022-12-03,India,Delhi,25-34,Male,Mobile,Social
U03528,2022-04-25,India,Delhi,35-44,Male,Mobile,Referral
U03529,2023-10-15,India,Delhi,25-34,Female,Mobile,Social
U03530,2024-06-04,India,Pune,18-24,Female,Tablet,Referral
U03531,2023-05-15,India,Chennai,45-60,Female,Desktop,Organic
U03532,2024-01-10,USA,Houston,25-34,Male,Mobile,Organic
U03533,2024-06-06,Germany,Hamburg,35-44,Female,Mobile,Organic
U03534,2024-09-13,India,Kolkata,18-24,Female,Mobile,Social
U03535,2023-11-07,India,Ahmedabad,25-34,Female,Mobile,Social
U03536,2024-01-26,India,Ahmedabad,25-34,Female,Mobile,Social
U03537,2024-08-22,India,Mumbai,25-34,Other,Mobile,Organic
U03538,2024-08-01,India,Bangalore,25-34,Male,Mobile,Organic
U03539,2024-03-22,UK,Birmingham,25-34,Male,Tablet,Social
U03540,2024-09-11,India,Kolkata,25-34,Female,Mobile,Organic
U03541,2024-11-14,Germany,Munich,25-34,Male,Mobile,Paid Ads
U03542,2024-11-06,USA,Phoenix,18-24,Other,Desktop,Paid Ads
U03543,2024-08-05,USA,Phoenix,45-60,Male,Mobile,Organic
U03544,2022-03-19,India,Kolkata,45-60,Male,Desktop,Referral
U03545,2022-10-26,UK,London,45-60,Male,Desktop,Organic
U03546,2023-05-19,USA,Houston,35-44,Male,Tablet,Social
U03547,2024-03-27,India,Chennai,18-24,Female,Mobile,Paid Ads
U03548,2023-05-26,India,Hyderabad,25-34,Male,Mobile,Organic
U03549,2023-09-13,Australia,Sydney,35-44,Male,Mobile,Social
U03550,2024-12-07,India,Ahmedabad,18-24,Female,Mobile,Social
U03551,2024-04-08,USA,Chicago,25-34,Male,Desktop,Social
U03552,2024-06-14,India,Chennai,25-34,Female,Desktop,Paid Ads
U03553,2023-03-19,India,Mumbai,18-24,Male,Tablet,Social
U03554,2024-03-19,India,Chennai,25-34,Male,Mobile,Referral
U03555,2023-05-23,India,Pune,45-60,Male,Desktop,Organic
U03556,2023-08-26,UK,Birmingham,35-44,Female,Mobile,Organic
U03557,2023-08-12,USA,Chicago,25-34,Female,Desktop,Organic
U03558,2023-03-23,Canada,Quebec City,35-44,Other,Mobile,Social
U03559,2024-08-27,UK,Liverpool,25-34,Male,Desktop,Paid Ads
U03560,2024-11-09,India,Delhi,35-44,Female,Mobile,Organic
U03561,2022-08-14,USA,San Antonio,45-60,Male,Mobile,Organic
U03562,2024-03-06,UK,Manchester,25-34,Other,Desktop,Paid Ads
U03563,2024-10-15,USA,Los Angeles,35-44,Female,Desktop,Social
U03564,2023-10-13,USA,Chicago,25-34,Male,Desktop,Social
U03565,2024-02-07,UK,Sheffield,25-34,Male,Mobile,Social
U03566,2023-10-11,India,Ahmedabad,35-44,Male,Mobile,Social
U03567,2024-02-10,UK,Bristol,35-44,Female,Mobile,Organic
U03568,2024-09-01,India,Chennai,35-44,Female,Desktop,Social
U03569,2023-07-07,USA,Chicago,45-60,Other,Mobile,Paid Ads
U03570,2022-06-18,India,Kolkata,35-44,Female,Desktop,Social
U03571,2024-07-23,Canada,Ottawa,35-44,Female,Mobile,Paid Ads
U03572,2024-08-03,USA,Philadelphia,35-44,Male,Mobile,Paid Ads
U03573,2023-12-09,USA,New York,25-34,Female,Desktop,Organic
U03574,2024-01-05,Canada,Vancouver,25-34,Male,Desktop,Referral
U03575,2024-08-23,Australia,Perth,25-34,Female,Mobile,Paid Ads
U03576,2024-03-24,UK,Manchester,25-34,Male,Mobile,Paid Ads
U03577,2024-03-13,India,Kolkata,35-44,Male,Mobile,Organic
U03578,2024-06-16,Canada,Edmonton,18-24,Female,Mobile,Paid Ads
U03579,2024-04-16,USA,Houston,18-24,Female,Mobile,Social
U03580,2024-04-12,USA,San Antonio,45-60,Female,Desktop,Organic
U03581,2023-04-18,Australia,Adelaide,18-24,Female,Mobile,Organic
U03582,2023-10-11,India,Chennai,25-34,Female,Desktop,Organic
U03583,2022-09-17,India,Mumbai,25-34,Male,Desktop,Paid Ads
U03584,2024-08-07,USA,Phoenix,35-44,Male,Desktop,Paid Ads
U03585,2024-03-15,UK,Bristol,25-34,Female,Mobile,Organic
U03586,2022-01-06,USA,Los Angeles,45-60,Female,Desktop,Social
U03587,2024-01-06,USA,New York,25-34,Male,Desktop,Referral
U03588,2024-01-18,USA,Chicago,45-60,Male,Mobile,Organic
U03589,2022-04-19,USA,Philadelphia,25-34,Female,Tablet,Social
U03590,2024-06-20,Canada,Ottawa,25-34,Female,Mobile,Paid Ads
U03591,2023-04-19,India,Kolkata,25-34,Male,Mobile,Organic
U03592,2022-11-02,UK,Manchester,18-24,Male,Mobile,Paid Ads
U03593,2024-11-03,Canada,Quebec City,25-34,Other,Mobile,Organic
U03594,2024-03-14,USA,San Antonio,25-34,Male,Desktop,Social
U03595,2022-08-22,India,Mumbai,18-24,Male,Mobile,Organic
U03596,2024-08-25,India,Bangalore,45-60,Female,Mobile,Paid Ads
U03597,2024-06-04,Canada,Vancouver,25-34,Male,Mobile,Organic
U03598,2022-09-22,India,Hyderabad,45-60,Male,Desktop,Social
U03599,2023-12-17,India,Mumbai,45-60,Male,Mobile,Paid Ads
U03600,2024-10-28,India,Hyderabad,18-24,Male,Desktop,Social
U03601,2023-01-06,USA,New York,25-34,Female,Mobile,Referral
U03602,2024-08-28,UK,Liverpool,35-44,Male,Desktop,Organic
U03603,2024-06-19,Canada,Toronto,35-44,Male,Desktop,Social
U03604,2024-01-09,India,Chennai,45-60,Male,Mobile,Social
U03605,2023-04-04,UK,Sheffield,35-44,Male,Mobile,Organic
U03606,2024-05-07,UK,Manchester,18-24,Male,Mobile,Organic
U03607,2024-07-04,India,Pune,25-34,Female,Mobile,Social
U03608,2023-08-11,India,Chennai,45-60,Male,Mobile,Paid Ads
U03609,2022-09-22,Australia,Canberra,35-44,Male,Mobile,Paid Ads
U03610,2022-12-23,UK,Liverpool,45-60,Female,Mobile,Social
U03611,2024-12-02,USA,Phoenix,35-44,Male,Mobile,Referral
U03612,2024-06-10,India,Kolkata,18-24,Male,Mobile,Organic
U03613,2023-10-06,Canada,Edmonton,45-60,Female,Mobile,Paid Ads
U03614,2024-09-08,USA,New York,45-60,Female,Desktop,Social
U03615,2023-04-15,Canada,Edmonton,18-24,Female,Tablet,Social
U03616,2024-08-13,Germany,Berlin,18-24,Female,Mobile,Social
U03617,2023-03-28,Germany,Munich,25-34,Female,Mobile,Organic
U03618,2024-04-22,Canada,Montreal,35-44,Female,Mobile,Paid Ads
U03619,2024-10-02,India,Ahmedabad,25-34,Male,Mobile,Paid Ads
U03620,2024-04-20,Australia,Adelaide,18-24,Female,Tablet,Organic
U03621,2023-06-01,India,Ahmedabad,25-34,Male,Desktop,Social
U03622,2023-09-15,Canada,Vancouver,25-34,Female,Mobile,Organic
U03623,2024-06-07,India,Ahmedabad,25-34,Male,Desktop,Paid Ads
U03624,2023-01-24,USA,Phoenix,35-44,Male,Desktop,Paid Ads
U03625,2023-05-26,India,Chennai,45-60,Male,Mobile,Organic
U03626,2022-09-18,Canada,Montreal,25-34,Male,Desktop,Paid Ads
U03627,2024-05-10,India,Bangalore,35-44,Male,Mobile,Organic
U03628,2024-06-15,USA,San Antonio,35-44,Female,Mobile,Organic
U03629,2024-03-05,Canada,Montreal,25-34,Male,Mobile,Organic
U03630,2023-08-27,UK,Sheffield,25-34,Female,Mobile,Paid Ads
U03631,2023-10-24,India,Delhi,25-34,Female,Desktop,Organic
U03632,2024-11-11,USA,Chicago,25-34,Female,Desktop,Organic
U03633,2024-04-08,India,Mumbai,45-60,Male,Mobile,Referral
U03634,2023-04-21,UK,Liverpool,35-44,Female,Mobile,Organic
U03635,2024-11-08,Germany,Berlin,25-34,Female,Mobile,Paid Ads
U03636,2023-12-06,UK,Manchester,45-60,Female,Desktop,Organic
U03637,2024-05-15,India,Hyderabad,45-60,Male,Mobile,Referral
U03638,2022-10-15,India,Hyderabad,45-60,Male,Desktop,Paid Ads
U03639,2024-09-05,Germany,Stuttgart,25-34,Male,Desktop,Organic
U03640,2024-08-13,India,Hyderabad,35-44,Male,Mobile,Social
U03641,2024-07-14,USA,Philadelphia,35-44,Male,Mobile,Social
U03642,2022-05-11,USA,Los Angeles,35-44,Female,Mobile,Referral
U03643,2024-09-20,UK,Birmingham,25-34,Female,Mobile,Social
U03644,2023-09-21,Canada,Edmonton,35-44,Male,Mobile,Organic
U03645,2023-10-12,India,Kolkata,25-34,Female,Desktop,Paid Ads
U03646,2024-10-20,UK,Leeds,35-44,Male,Mobile,Paid Ads
U03647,2024-02-01,USA,New York,35-44,Male,Mobile,Social
U03648,2024-04-03,India,Mumbai,18-24,Female,Mobile,Paid Ads
U03649,2024-08-08,India,Ahmedabad,18-24,Female,Desktop,Social
U03650,2022-01-23,USA,Los Angeles,35-44,Female,Mobile,Organic
U03651,2023-05-12,India,Bangalore,25-34,Male,Desktop,Paid Ads
U03652,2022-08-15,Canada,Ottawa,25-34,Male,Mobile,Paid Ads
U03653,2024-02-23,India,Mumbai,35-44,Female,Desktop,Referral
U03654,2024-02-27,India,Hyderabad,45-60,Other,Desktop,Organic
U03655,2024-08-03,India,Pune,25-34,Male,Mobile,Social
U03656,2022-10-25,India,Pune,25-34,Female,Mobile,Organic
U03657,2023-12-22,USA,Philadelphia,35-44,Male,Desktop,Organic
U03658,2024-09-08,India,Pune,45-60,Male,Desktop,Organic
U03659,2023-07-24,UK,Liverpool,25-34,Female,Mobile,Social
U03660,2024-08-19,Germany,Cologne,18-24,Male,Mobile,Social
U03661,2024-05-20,UK,Bristol,25-34,Female,Mobile,Paid Ads
U03662,2024-01-06,India,Chennai,45-60,Female,Desktop,Social
U03663,2023-04-18,Australia,Perth,25-34,Female,Desktop,Organic
U03664,2023-02-28,India,Pune,25-34,Male,Mobile,Paid Ads
U03665,2022-03-28,USA,Los Angeles,18-24,Female,Mobile,Paid Ads
U03666,2023-12-11,USA,Houston,18-24,Other,Mobile,Social
U03667,2023-03-12,India,Pune,35-44,Male,Mobile,Paid Ads
U03668,2024-09-23,Australia,Gold Coast,25-34,Male,Tablet,Organic
U03669,2024-10-02,India,Kolkata,25-34,Other,Desktop,Referral
U03670,2022-04-27,USA,Phoenix,18-24,Male,Desktop,Referral
U03671,2023-02-05,India,Delhi,25-34,Male,Mobile,Social
U03672,2023-03-28,Canada,Toronto,35-44,Male,Tablet,Paid Ads
U03673,2023-03-04,Canada,Ottawa,18-24,Male,Desktop,Paid Ads
U03674,2024-07-09,India,Chennai,45-60,Male,Mobile,Organic
U03675,2022-08-13,UK,Leeds,18-24,Female,Desktop,Paid Ads
U03676,2023-11-13,UK,Sheffield,18-24,Female,Mobile,Referral
U03677,2023-06-15,USA,Phoenix,25-34,Female,Desktop,Paid Ads
U03678,2024-04-02,USA,Phoenix,45-60,Female,Tablet,Paid Ads
U03679,2024-06-23,USA,Chicago,25-34,Male,Mobile,Referral
U03680,2023-11-13,India,Pune,35-44,Female,Desktop,Social
U03681,2024-01-07,UK,Sheffield,25-34,Female,Mobile,Paid Ads
U03682,2024-10-23,USA,New York,18-24,Male,Tablet,Organic
U03683,2024-08-17,USA,Houston,25-34,Male,Mobile,Organic
U03684,2023-01-08,Canada,Toronto,45-60,Male,Desktop,Social
U03685,2024-05-18,India,Chennai,18-24,Male,Mobile,Referral
U03686,2024-02-15,India,Pune,35-44,Female,Mobile,Paid Ads
U03687,2024-06-15,India,Chennai,45-60,Male,Mobile,Organic
U03688,2024-09-05,India,Pune,18-24,Female,Mobile,Paid Ads
U03689,2024-05-02,India,Pune,25-34,Male,Tablet,Paid Ads
U03690,2023-04-16,Germany,Stuttgart,25-34,Female,Mobile,Organic
U03691,2024-02-05,India,Pune,25-34,Male,Mobile,Referral
U03692,2024-12-23,UK,Manchester,18-24,Female,Mobile,Organic
U03693,2024-03-06,India,Bangalore,35-44,Female,Mobile,Social
U03694,2024-06-12,USA,Phoenix,35-44,Male,Mobile,Paid Ads
U03695,2024-08-05,Germany,Dusseldorf,35-44,Male,Tablet,Social
U03696,2024-08-20,India,Hyderabad,45-60,Male,Mobile,Social
U03697,2023-05-08,Canada,Toronto,18-24,Female,Desktop,Organic
U03698,2024-05-11,Germany,Dusseldorf,25-34,Male,Desktop,Paid Ads
U03699,2024-10-14,USA,San Antonio,25-34,Female,Desktop,Organic
U03700,2024-03-24,India,Kolkata,25-34,Male,Desktop,Social
U03701,2024-07-17,UK,Sheffield,18-24,Male,Desktop,Paid Ads
U03702,2023-06-10,Canada,Montreal,25-34,Female,Mobile,Organic
U03703,2024-01-02,India,Bangalore,35-44,Male,Desktop,Organic
U03704,2023-04-03,USA,Philadelphia,45-60,Female,Mobile,Organic
U03705,2024-06-13,India,Mumbai,18-24,Male,Mobile,Organic
U03706,2024-11-17,India,Ahmedabad,35-44,Female,Mobile,Social
U03707,2024-06-27,Canada,Montreal,35-44,Male,Mobile,Paid Ads
U03708,2023-11-03,USA,Chicago,25-34,Female,Mobile,Paid Ads
U03709,2024-12-10,India,Kolkata,18-24,Male,Desktop,Social
U03710,2023-12-28,USA,Houston,45-60,Male,Mobile,Paid Ads
U03711,2022-03-08,India,Kolkata,35-44,Female,Mobile,Social
U03712,2023-06-04,India,Mumbai,45-60,Male,Tablet,Social
U03713,2022-12-13,USA,Phoenix,25-34,Male,Mobile,Social
U03714,2024-10-07,USA,Philadelphia,25-34,Male,Mobile,Social
U03715,2024-06-07,India,Hyderabad,25-34,Male,Desktop,Social
U03716,2023-12-16,India,Chennai,45-60,Female,Desktop,Social
U03717,2024-09-27,USA,Philadelphia,25-34,Female,Mobile,Social
U03718,2023-09-05,Canada,Edmonton,18-24,Male,Mobile,Organic
U03719,2024-02-28,Canada,Vancouver,25-34,Female,Desktop,Organic
U03720,2024-04-17,India,Ahmedabad,25-34,Female,Mobile,Organic
U03721,2024-09-10,USA,Philadelphia,25-34,Male,Mobile,Organic
U03722,2023-04-04,Canada,Montreal,35-44,Male,Mobile,Social
U03723,2024-08-23,USA,Phoenix,25-34,Male,Desktop,Referral
U03724,2023-10-14,Australia,Brisbane,25-34,Female,Mobile,Social
U03725,2024-12-05,Australia,Canberra,18-24,Male,Mobile,Social
U03726,2022-03-02,India,Bangalore,25-34,Male,Mobile,Organic
U03727,2024-03-14,India,Bangalore,18-24,Male,Mobile,Social
U03728,2024-09-24,India,Pune,18-24,Female,Mobile,Organic
U03729,2024-11-18,India,Delhi,35-44,Male,Mobile,Social
U03730,2023-10-27,Australia,Perth,25-34,Female,Desktop,Social
U03731,2024-08-24,Australia,Melbourne,18-24,Female,Desktop,Referral
U03732,2023-01-11,India,Pune,25-34,Female,Desktop,Social
U03733,2024-10-16,USA,Philadelphia,18-24,Male,Mobile,Paid Ads
U03734,2023-02-18,USA,San Antonio,25-34,Male,Mobile,Organic
U03735,2023-03-27,India,Bangalore,35-44,Male,Mobile,Social
U03736,2024-11-16,USA,Philadelphia,35-44,Female,Mobile,Paid Ads
U03737,2023-02-21,Australia,Brisbane,35-44,Female,Desktop,Social
U03738,2023-03-04,India,Delhi,25-34,Female,Mobile,Paid Ads
U03739,2023-08-01,India,Hyderabad,25-34,Male,Tablet,Organic
U03740,2023-11-14,India,Chennai,35-44,Female,Desktop,Organic
U03741,2024-11-12,India,Hyderabad,18-24,Female,Tablet,Social
U03742,2024-12-24,India,Pune,18-24,Female,Mobile,Organic
U03743,2022-06-10,USA,Houston,35-44,Female,Mobile,Social
U03744,2023-07-28,USA,San Antonio,25-34,Male,Mobile,Paid Ads
U03745,2022-10-19,UK,Birmingham,35-44,Female,Mobile,Paid Ads
U03746,2022-10-04,India,Chennai,25-34,Female,Tablet,Social
U03747,2024-06-20,India,Pune,25-34,Female,Mobile,Organic
U03748,2024-01-21,Canada,Ottawa,45-60,Male,Mobile,Paid Ads
U03749,2023-11-03,Canada,Montreal,25-34,Female,Mobile,Social
U03750,2023-03-25,India,Ahmedabad,25-34,Female,Tablet,Referral
U03751,2022-01-04,India,Delhi,18-24,Female,Mobile,Organic
U03752,2024-12-26,Canada,Calgary,18-24,Male,Desktop,Paid Ads
U03753,2024-10-15,India,Mumbai,18-24,Female,Mobile,Referral
U03754,2023-12-11,India,Delhi,25-34,Female,Desktop,Paid Ads
U03755,2023-09-16,USA,Houston,45-60,Male,Mobile,Social
U03756,2024-09-27,India,Hyderabad,45-60,Female,Mobile,Referral
U03757,2024-05-04,India,Delhi,35-44,Male,Desktop,Referral
U03758,2023-04-06,USA,San Antonio,45-60,Female,Desktop,Social
U03759,2022-12-08,UK,Sheffield,25-34,Other,Mobile,Paid Ads
U03760,2022-09-13,Canada,Calgary,25-34,Male,Desktop,Organic
U03761,2024-09-23,Germany,Frankfurt,18-24,Other,Mobile,Organic
U03762,2023-03-20,India,Pune,35-44,Male,Tablet,Organic
U03763,2022-05-04,India,Kolkata,18-24,Female,Mobile,Organic
U03764,2024-03-05,UK,London,25-34,Male,Mobile,Organic
U03765,2022-10-10,USA,San Antonio,35-44,Male,Mobile,Organic
U03766,2024-02-05,India,Bangalore,18-24,Female,Mobile,Organic
U03767,2023-01-12,India,Bangalore,18-24,Female,Mobile,Organic
U03768,2022-12-01,India,Hyderabad,25-34,Female,Mobile,Organic
U03769,2024-10-24,USA,Chicago,25-34,Male,Mobile,Paid Ads
U03770,2023-02-10,India,Kolkata,25-34,Male,Mobile,Social
U03771,2024-08-05,Germany,Frankfurt,25-34,Female,Mobile,Social
U03772,2024-11-19,India,Ahmedabad,25-34,Male,Desktop,Referral
U03773,2023-08-19,Germany,Munich,25-34,Male,Desktop,Social
U03774,2024-03-20,Canada,Montreal,25-34,Female,Mobile,Organic
U03775,2023-07-12,USA,San Antonio,45-60,Female,Mobile,Social
U03776,2024-07-23,UK,Sheffield,25-34,Male,Mobile,Social
U03777,2023-02-16,UK,Manchester,35-44,Female,Desktop,Paid Ads
U03778,2024-09-05,India,Delhi,35-44,Female,Tablet,Social
U03779,2022-03-17,India,Ahmedabad,25-34,Male,Mobile,Organic
U03780,2024-02-14,USA,Chicago,25-34,Female,Desktop,Paid Ads
U03781,2024-12-12,USA,Philadelphia,25-34,Female,Mobile,Paid Ads
U03782,2024-03-13,USA,Los Angeles,35-44,Male,Mobile,Social
U03783,2023-02-21,USA,Chicago,25-34,Male,Mobile,Organic
U03784,2023-08-14,USA,Philadelphia,18-24,Female,Mobile,Organic
U03785,2024-05-05,USA,New York,18-24,Male,Desktop,Paid Ads
U03786,2024-03-22,USA,New York,25-34,Male,Desktop,Referral
U03787,2022-05-23,USA,Houston,18-24,Male,Tablet,Organic
